exp_num,width,batchnorm,skip,opt,epoch,lr,wd,bs,mo,lrdecay,trainloss,trainerr,valloss,valerr,flatness,div
1868,8, False, False, sgd,250,0.05,0.0001,64,0.5, True,6.87E-05,0,1.630945071,20.83,0.052888211,2.003860024
990,4, False, True, sgd,250,0.005,0,1.60E+01,0.5, True,2.64E-05,0,2.133571436,22.18,0.046403079,2.003858109
20,8, True, True, sgd,250,0.005,0,16,0.5, True,4.88E-06,0,1.049852472,18.95,0.006640982,2.003857646
1874,8, False, True, sgd,250,0.05,0,6.40E+01,0.9, True,2.302585442,90.00000001,2.302585174,90,7.510906652,2.003851453
1382,8, False, False, sgd,250,0.005,0.0001,32,0.5, False,4.23E-05,0,2.609147819,29.12,0.027316542,2.003838342
1431,4, False, False, sgd,250,0.01,0,3.20E+01,0.5, True,1.92E-05,0,3.426752103,28.76,0.036944895,2.003832633
617,8, True, True, sgd,250,0.05,0.0001,32,0.5, False,0.000166546,0,0.43551328,11.7,0.030371627,2.003822515
41,8, True, True, sgd,250,0.005,0.0001,16,0.9, True,7.55E-05,0,0.631589435,14.83,0.027792294,2.003813536
701,8, True, False, sgd,250,0.005,0.01,64,0.9, True,0.025767163,0,0.334833028,9.47,0.017060649,2.003812409
82,6, True, False, sgd,250,0.005,0,16,0.5, False,5.01E-05,0.002,1.144208251,18.48,0.004817242,2.00379272
1403,8, False, False, sgd,250,0.005,0.01,3.20E+01,0.9, False,1.237584123,42.80600003,1.380624882,48.48,0.365013135,2.003780219
1369,6, False, True, sgd,250,0.005,0,32,0.5, False,6.28E-07,0,2.705043866,23.39,0.02753734,2.003767273
1656,4, False, True, sgd,250,0.005,0,6.40E+01,0.9, True,2.84E-05,0,2.028234008,21.33,0.054503949,2.003763836
612,4, True, True, sgd,250,0.05,0,32,0.5, False,5.05E-07,0,1.211435913,16.64,0.010107131,2.003742346
1422,4, False, True, sgd,250,0.01,0,3.20E+01,0.5, True,2.79E-05,0,2.110516995,22.22,0.047481442,2.003740589
1534,6, False, True, sgd,250,0.05,0.0001,3.20E+01,0.5, True,0.000134855,0,1.314941406,19.22,0.105354738,2.003730126
1600,6, False, False, sgd,250,0.05,0.01,32,0.5, False,2.303398581,90,2.303398623,90,7.155293882,2.003714741
786,4, True, False, sgd,250,0.01,0.0001,64,0.5, True,3.92E-05,0,1.121316313,22.09,0.007424548,2.003697272
1822,6, False, True, sgd,250,0.01,0.0001,64,0.9, False,0.027876823,0.829999998,1.222709766,23.96,0.046060034,2.00369581
200,8, True, True, sgd,250,0.01,0,16,0.9, False,2.53E-05,0.002,1.044574209,14.43,0.0056767,2.003687614
1139,8, False, True, sgd,250,0.01,0.0001,1.60E+01,0, False,8.54E-05,0,2.422860671,23.49,0.002694508,2.003673142
1381,6, False, False, sgd,250,0.005,0.0001,3.20E+01,0.5, False,3.83E-05,0,2.746257446,30.36,0.033513833,2.003633142
1721,8, False, False, sgd,250,0.005,0,6.40E+01,0.9, False,3.28E-07,0,3.711001275,25.97,0.025664398,2.003604867
804,4, True, False, sgd,250,0.01,0.0001,64,0.9, True,8.21E-05,0,0.731061868,16.02,0.016016027,2.003594455
1184,8, False, False, sgd,250,0.01,0.0001,1.60E+01,0.9, False,2.30378907,90.00000001,2.303788995,90,7.415507133,2.003576703
986,8, False, False, sgd,250,0.005,0.0001,16,0, True,3.31E-05,0,2.941003788,30.35,0.029661734,2.003561371
73,6, True, True, sgd,250,0.005,0,1.60E+01,0.5, False,1.58E-05,0,1.296748612,20.88,0.00314416,2.003559406
1303,6, False, True, sgd,250,0.005,0.01,3.20E+01,0, True,0.010142021,0,1.321705335,27.69,0.090019247,2.003548901
1615,6, False, False, sgd,250,0.05,0.0001,32,0.9, False,2.307438869,90.00000001,2.307438849,90,7.447487951,2.00351915
1542,4, False, False, sgd,250,0.05,0.0001,3.20E+01,0.5, True,0.000230816,0,2.883290742,25.63,0.106568315,2.003508085
221,8, True, True, sgd,250,0.05,0.0001,1.60E+01,0, True,9.28E-05,0.002,0.590913265,13.74,0.016463431,2.003503204
1743,4, False, False, sgd,250,0.01,0.01,6.40E+01,0, True,0.006189854,0,2.643834356,41.26,0.063336795,2.003503122
1378,6, False, False, sgd,250,0.005,0,3.20E+01,0.5, False,4.96E-07,0,4.439208949,30.56,0.019283975,2.003496376
1543,6, False, False, sgd,250,0.05,0.0001,3.20E+01,0.5, True,0.000110512,0,2.596793582,28.74,0.069959926,2.003492048
1531,6, False, True, sgd,250,0.05,0,32,0.5, True,4.06E-05,0,1.93478529,21.53,0.126173831,2.003489677
734,8, True, False, sgd,250,0.005,0.0001,64,0.5, False,1.73E-05,0,1.129284627,23.44,0.005519165,2.003478508
1636,6, False, False, sgd,250,0.005,0.01,6.40E+01,0, True,0.005694606,0,2.663599039,44.18,0.059607157,2.003475371
1663,6, False, True, sgd,250,0.005,0.01,6.40E+01,0.9, True,0.010391944,0,1.186185354,26.67,0.029662575,2.003469323
172,6, True, False, sgd,250,0.01,0,16,0, False,3.65E-06,0,1.134913038,18.37,0.003742834,2.00345155
64,6, True, False, sgd,250,0.005,0,16,0, False,7.64E-06,0,1.155042507,20.42,0.00185756,2.003449094
1026,4, False, True, sgd,250,0.005,0,16,0, False,7.81E-07,0,2.827121013,23.48,0.029819772,2.003443478
1484,8, False, True, sgd,250,0.01,0.01,3.20E+01,0.5, False,0.264787529,7.996000044,0.960916197,29.32,0.053691217,2.003431018
201,4, True, True, sgd,250,0.01,0.0001,16,0.9, False,0.022328932,0.708000073,0.724891332,17.1,0.046697787,2.003419694
1522,6, False, False, sgd,250,0.05,0,32,0, True,1.24E-05,0,3.86879247,29.45,0.047223718,2.003414281
1810,6, False, False, sgd,250,0.01,0,64,0.5, False,4.11E-07,0,4.760690242,32.13,0.019390935,2.003385723
1134,4, False, True, sgd,250,0.01,0,16,0, False,6.26E-07,0,2.684143691,20.98,0.038546753,2.003379905
714,4, True, False, sgd,250,0.005,0.0001,64,0, False,0.000520022,0.004,1.676309625,30.28,0.003803103,2.003379211
640,6, True, False, sgd,250,0.05,0,3.20E+01,0.9, False,0.000591976,0.022,1.160613757,14.76,0.040934755,2.003366609
983,8, False, False, sgd,250,0.005,0,1.60E+01,0, True,2.02E-05,0,3.166510019,29.07,0.027526047,2.003354674
1778,8, False, False, sgd,250,0.01,0.0001,64,0.9, True,6.27E-05,0,1.913752216,23.3,0.049419326,2.003345995
252,4, True, True, sgd,250,0.05,0,1.60E+01,0.9, True,4.56E-06,0,1.046933543,15.62,0.05420981,2.003340357
118,6, True, False, sgd,250,0.01,0,1.60E+01,0, True,1.06E-05,0,0.961436164,17.73,0.008701719,2.003334313
369,4, True, False, sgd,250,0.005,0,32,0.9, True,5.84E-06,0,0.949481133,15.78,0.014110717,2.003318876
982,6, False, False, sgd,250,0.005,0,16,0, True,2.06E-05,0,3.385986386,31.22,0.027792469,2.003299781
1626,4, False, True, sgd,250,0.005,0.01,64,0, True,0.011750117,0,1.537502339,28.11,0.101104972,2.003295185
1091,8, False, False, sgd,250,0.01,0,16,0, True,1.57E-05,0,3.076432895,27.59,0.033572222,2.00326627
205,6, True, True, sgd,250,0.01,0.01,16,0.9, False,1.18164833,40.95000001,1.193258033,41.44,0.117776029,2.003250448
1713,4, False, True, sgd,250,0.005,0.0001,6.40E+01,0.9, False,0.125579968,4.322000059,1.464369312,27.29,0.044308125,2.003245239
1791,4, False, False, sgd,250,0.01,0,6.40E+01,0, False,9.38E-07,0,5.909458904,38.04,0.019352627,2.003214457
1654,6, False, False, sgd,250,0.005,0.01,64,0.5, True,0.006148569,0,2.736767574,42.79,0.062513034,2.00319766
551,8, True, False, sgd,250,0.05,0,32,0, True,3.29E-06,0,0.823278154,14.23,0.01254881,2.003196418
15,4, True, False, sgd,250,0.005,0.01,1.60E+01,0, True,0.023992611,0,0.396183331,11.33,0.018408653,2.003191813
1499,8, False, True, sgd,250,0.01,0.0001,3.20E+01,0.9, False,0.015979997,0.451999998,1.047403637,19.67,0.062687392,2.003171164
165,4, True, True, sgd,250,0.01,0.0001,16,0, False,0.000401641,0.002,0.928774263,19.87,0.005921181,2.003167423
1125,4, False, False, sgd,250,0.01,0,1.60E+01,0.9, True,2.302585116,90,2.302585087,90, nan,2.003141026
1065,4, False, True, sgd,250,0.005,0.0001,16,0.9, False,0.021834289,0.674000024,1.328737749,21.19,0.052276063,2.003139543
157,6, True, False, sgd,250,0.01,0.0001,1.60E+01,0.9, True,0.000236341,0,0.547951384,13.31,0.049305793,2.003138552
1044,4, False, True, sgd,250,0.005,0,1.60E+01,0.5, False,6.75E-07,0,2.72786637,21.84,0.036006509,2.003138068
1920,4, False, False, sgd,250,0.05,0.0001,64,0.5, False,0.043760622,1.214000073,2.064297028,28.01,0.068385175,2.003116481
3,4, True, True, sgd,250,0.005,0.0001,16,0, True,3.68E-05,0,1.143275221,23.2,0.005512858,2.003108578
1082,8, False, True, sgd,250,0.01,0,16,0, True,1.98E-05,0,1.968486812,21.57,0.041263574,2.003068736
989,8, False, False, sgd,250,0.005,0.01,16,0, True,0.005991688,0,2.450743068,41.86,0.058229858,2.003066196
632,8, True, True, sgd,250,0.05,0,3.20E+01,0.9, False,8.10E-07,0,1.169242335,14.25,0.0300206,2.003061992
33,4, True, False, sgd,250,0.005,0.01,1.60E+01,0.5, True,0.023128497,0,0.392316214,10.77,0.016353875,2.003053222
55,6, True, True, sgd,250,0.005,0,16,0, False,1.75E-05,0,1.463196163,23.62,0.001616838,2.00302879
486,4, True, True, sgd,250,0.01,0,32,0, False,3.52E-06,0,1.631847058,25.28,0.00371586,2.003010901
1307,8, False, False, sgd,250,0.005,0,32,0, True,2.96E-05,0,3.521953817,33.21,0.024300335,2.003001295
1523,8, False, False, sgd,250,0.05,0,3.20E+01,0, True,1.12E-05,0,3.266514368,28.35,0.045530906,2.003000077
1684,6, False, False, sgd,250,0.005,0,6.40E+01,0, False,1.15E-06,0,5.140551936,38.39,0.018214653,2.002993941
113,8, True, True, sgd,250,0.01,0.0001,1.60E+01,0, True,1.27E-05,0,0.95463506,18.99,0.00405488,2.002985826
1176,4, False, True, sgd,250,0.01,0.01,1.60E+01,0.9, False,1.3623026,49.12000001,1.388920588,50.19,0.225961864,2.002965036
91,6, True, True, sgd,250,0.005,0,1.60E+01,0.9, False,5.59E-05,0.002,1.084202671,15.83,0.007747577,2.002960519
768,4, True, False, sgd,250,0.01,0.0001,6.40E+01,0, True,8.89E-05,0,1.385138638,26.89,0.005736761,2.002957143
1193,8, False, True, sgd,250,0.05,0.0001,1.60E+01,0, True,0.000120405,0,1.273002039,19.13,0.09794873,2.002943036
37,6, True, True, sgd,250,0.005,0,1.60E+01,0.9, True,1.85E-05,0,0.925677455,15.78,0.006425704,2.002940572
873,4, True, False, sgd,250,0.05,0,64,0, True,1.41E-05,0,1.068641564,18.66,0.010463204,2.002938113
733,6, True, False, sgd,250,0.005,0.0001,64,0.5, False,6.17E-05,0,1.24820109,25.06,0.004459431,2.002931907
580,6, True, True, sgd,250,0.05,0.0001,32,0.9, True,0.000256643,0,0.476034189,12.9,0.064294317,2.00292416
1341,4, False, False, sgd,250,0.005,0,32,0.9, True,2.05E-05,0,3.228865419,24.54,0.058418153,2.002908592
1601,8, False, False, sgd,250,0.05,0.01,32,0.5, False,2.303078335,90.00000001,2.303078086,90,8.306681227,2.002892817
1734,4, False, True, sgd,250,0.01,0.01,64,0, True,0.011258297,0,1.490389386,27.99,0.082727211,2.002887581
1228,6, False, True, sgd,250,0.05,0.0001,16,0.9, True,1.81983466,66.01000001,1.824389272,66.01,2.08854702,2.002856309
1792,6, False, False, sgd,250,0.01,0,64,0, False,7.63E-07,0,5.354639346,36.62,0.018652586,2.002849144
1432,6, False, False, sgd,250,0.01,0,32,0.5, True,1.43E-05,0,3.042188093,27.51,0.032090237,2.002833671
1706,8, False, False, sgd,250,0.005,0.0001,6.40E+01,0.5, False,3.09E-05,0,2.755843606,31.9,0.031947692,2.002815554
1899,4, False, False, sgd,250,0.05,0,6.40E+01,0, False,1.33E-06,0,4.99458606,32.08,0.031872271,2.002795008
334,6, True, False, sgd,250,0.005,0,32,0, True,3.26E-05,0,1.18952289,23.87,0.005513491,2.002794374
697,6, True, False, sgd,250,0.005,0.0001,6.40E+01,0.9, True,4.04E-05,0,0.776939217,16.98,0.00893293,2.002791321
1470,4, False, False, sgd,250,0.01,0.0001,3.20E+01,0, False,4.11E-05,0,3.572007224,34.82,0.031693174,2.00275126
1164,4, False, False, sgd,250,0.01,0.0001,16,0.5, False,0.014672166,0.430000049,1.86208811,26.58,0.048404881,2.00274129
237,4, True, True, sgd,250,0.05,0.0001,1.60E+01,0.5, True,0.000228971,0.002,0.616743915,14.37,0.038366348,2.002680512
1388,8, False, True, sgd,250,0.005,0,32,0.9, False,3.72E-07,0,2.1722373,19.29,0.043670299,2.002663249
1186,6, False, False, sgd,250,0.01,0.01,16,0.9, False,2.304435406,90.00000001,2.304435535,90,7.152769373,2.002655996
74,8, True, True, sgd,250,0.005,0,1.60E+01,0.5, False,9.76E-07,0,1.276780695,20.31,0.0044377,2.002639011
522,4, True, True, sgd,250,0.01,0,3.20E+01,0.9, False,3.29E-07,0,1.2388084,17.22,0.008138459,2.002611711
1114,6, False, False, sgd,250,0.01,0.01,16,0.5, True,0.005080935,0,2.954255942,47.04,0.055418645,2.002609804
1131,4, False, False, sgd,250,0.01,0.01,1.60E+01,0.9, True,2.302584872,90,2.302585127,90,6.438040802,2.002604947
1304,8, False, True, sgd,250,0.005,0.01,32,0, True,0.010045521,0,1.292581811,27.68,0.084075549,2.002592424
1604,8, False, True, sgd,250,0.05,0,3.20E+01,0.9, False,1.610725796,58.358,1.646526486,60.25,1.584134267,2.00259186
1165,6, False, False, sgd,250,0.01,0.0001,16,0.5, False,0.005670599,0.174000076,1.83724678,25.85,0.034144631,2.002578571
351,4, True, False, sgd,250,0.005,0,3.20E+01,0.5, True,3.18E-05,0,1.184966022,22.27,0.007444337,2.002574387
1405,6, False, True, sgd,250,0.01,0,3.20E+01,0, True,1.30E-05,0,2.343548608,24.99,0.031659482,2.00246843
1453,6, False, False, sgd,250,0.01,0.0001,3.20E+01,0.9, True,0.000135821,0,1.883732684,23.14,0.076272313,2.00246061
1037,8, False, False, sgd,250,0.005,0,1.60E+01,0, False,3.73E-07,0,4.141987187,29.57,0.020082746,2.002452735
614,8, True, True, sgd,250,0.05,0,32,0.5, False,9.28E-07,0,1.10900377,15.25,0.003917575,2.002446105
821,8, True, False, sgd,250,0.01,0,64,0, False,5.82E-06,0,1.399226283,24.22,0.003989577,2.002444922
1577,8, False, False, sgd,250,0.05,0,3.20E+01,0, False,0.005910028,0.135999973,3.253382619,32.78,0.064396902,2.002422942
1361,8, False, False, sgd,250,0.005,0,32,0, False,7.75E-07,0,4.46168238,33.55,0.018801981,2.002411061
1250,8, False, True, sgd,250,0.05,0.01,16,0, False,1.16703265,39.83400003,1.219296991,41.22,0.143812556,2.002403894
143,8, True, False, sgd,250,0.01,0.01,16,0.5, True,0.024914024,0.002,0.35567084,9.93,0.019863073,2.002398993
1918,6, False, False, sgd,250,0.05,0,6.40E+01,0.5, False,0.021279036,0.612000073,2.668210728,30.66,0.122858538,2.002396198
217,6, True, True, sgd,250,0.05,0,1.60E+01,0, True,3.79E-06,0,0.924803444,15.36,0.015988873,2.002372039
445,6, True, False, sgd,250,0.01,0.0001,3.20E+01,0, True,2.07E-05,0,1.006314447,20.82,0.006279146,2.002362147
919,6, True, True, sgd,250,0.05,0,64,0, False,0.000908442,0.02,1.322332735,21.45,0.004759966,2.00234288
679,6, True, False, sgd,250,0.005,0.0001,6.40E+01,0.5, True,5.60E-05,0,1.243141199,25.26,0.005576,2.002333438
130,6, True, True, sgd,250,0.01,0.0001,1.60E+01,0.5, True,2.53E-05,0,0.788666232,16.63,0.011077566,2.002329595
1865,8, False, False, sgd,250,0.05,0,64,0.5, True,1.17E-05,0,2.795668548,24.33,0.045658793,2.002313664
1819,6, False, True, sgd,250,0.01,0,6.40E+01,0.9, False,6.46E-07,0,2.593476139,21.38,0.052589561,2.002304554
499,6, True, False, sgd,250,0.01,0.0001,32,0, False,3.12E-05,0,0.836840899,19.75,0.008028868,2.002303684
1423,6, False, True, sgd,250,0.01,0,3.20E+01,0.5, True,2.20E-05,0,2.052861495,21.85,0.042102723,2.002299212
1912,6, False, True, sgd,250,0.05,0.0001,64,0.5, False,0.000528234,0.01,1.507081726,20.88,0.017296903,2.002295704
981,4, False, False, sgd,250,0.005,0,1.60E+01,0, True,2.44E-05,0,4.30623043,35.18,0.029922013,2.002293568
1145,8, False, False, sgd,250,0.01,0,1.60E+01,0, False,2.96E-07,0,4.068583887,27.5,0.023810562,2.002252256
469,6, True, True, sgd,250,0.01,0,32,0.9, True,4.19E-06,0,0.99061412,15.83,0.005279196,2.002246532
1668,4, False, False, sgd,250,0.005,0.0001,64,0.9, True,4.81E-05,0,2.599043632,26.2,0.044146393,2.002232733
1467,4, False, False, sgd,250,0.01,0,3.20E+01,0, False,6.73E-07,0,5.469044552,34.57,0.021573965,2.002211133
1424,8, False, True, sgd,250,0.01,0,32,0.5, True,1.55E-05,0,1.904878991,21.01,0.037622886,2.002162629
630,4, True, True, sgd,250,0.05,0,32,0.9, False,1.33E-07,0,1.20409038,14.92,0.023700652,2.002154244
1793,8, False, False, sgd,250,0.01,0,64,0, False,7.22E-07,0,5.128316119,35.52,0.018863187,2.002140816
424,6, True, False, sgd,250,0.005,0,32,0.9, False,2.24E-07,0,1.013800515,15.07,0.008226839,2.002124953
95,8, True, True, sgd,250,0.005,0.0001,16,0.9, False,0.00019259,0,0.501155322,12.77,0.024041165,2.002101757
1256,8, False, False, sgd,250,0.05,0.0001,1.60E+01,0, False,0.019951396,0.602000076,1.266352705,23.5,0.074854371,2.002089733
1765,6, False, True, sgd,250,0.01,0,64,0.9, True,2.13E-05,0,2.082905674,21.55,0.064497877,2.002077526
1151,8, False, False, sgd,250,0.01,0.01,16,0, False,0.381023039,11.10400003,1.319753212,41.23,0.090849229,2.002062821
1469,8, False, False, sgd,250,0.01,0,3.20E+01,0, False,4.49E-07,0,4.445018247,31.03,0.019906748,2.002040804
1196,8, False, True, sgd,250,0.05,0.01,16,0, True,0.011177697,0,1.223290782,26.84,0.005954532,2.002019587
1832,8, False, False, sgd,250,0.01,0.0001,64,0.9, False,0.021300982,0.641999998,1.81534546,24.11,0.039204839,2.002017435
1729,6, False, True, sgd,250,0.01,0,6.40E+01,0, True,1.60E-05,0,2.678105384,26.32,0.037465765,2.002016758
1637,8, False, False, sgd,250,0.005,0.01,6.40E+01,0, True,0.005467697,0,2.832692611,44.51,0.0584513,2.002008177
1004,8, False, False, sgd,250,0.005,0.0001,16,0.5, True,3.59E-05,0,2.529202819,26.72,0.036400132,2.001999086
1855,6, False, True, sgd,250,0.05,0,6.40E+01,0.5, True,2.46E-05,0,2.170924665,22.75,0.071202798,2.001956718
1517,8, False, True, sgd,250,0.05,0.0001,3.20E+01,0, True,9.10E-05,0,1.46691983,20.53,0.078432307,2.001955463
1540,6, False, False, sgd,250,0.05,0,32,0.5, True,2.30258506,90,2.302585193,90,8.740778946,2.001948162
229,6, True, False, sgd,250,0.05,0.0001,1.60E+01,0, True,0.000133474,0,0.626505565,14.18,0.031315928,2.001938861
1560,4, False, False, sgd,250,0.05,0.0001,3.20E+01,0.9, True,2.302585204,90,2.30258508,90,7.570029329,2.0019271
1736,8, False, True, sgd,250,0.01,0.01,6.40E+01,0, True,0.010138317,0,1.339335004,28.16,0.087724535,2.001913476
181,6, True, True, sgd,250,0.01,0,16,0.5, False,4.31E-06,0,1.185186664,18.6,0.002700303,2.001905907
1433,8, False, False, sgd,250,0.01,0,32,0.5, True,1.26E-05,0,3.130258804,27.16,0.03101179,2.001901081
1655,8, False, False, sgd,250,0.005,0.01,64,0.5, True,0.005702314,0,2.469365271,42.04,0.058713133,2.001897427
253,6, True, True, sgd,250,0.05,0,16,0.9, True,5.95E-06,0,0.932677347,14.1,0.014317854,2.001833737
994,6, False, True, sgd,250,0.005,0.0001,1.60E+01,0.5, True,3.54E-05,0,1.744053908,21.86,0.044855356,2.001832241
359,8, True, False, sgd,250,0.005,0.01,32,0.5, True,0.025975649,0,0.342897831,9.37,0.02007101,2.001814794
1917,4, False, False, sgd,250,0.05,0,6.40E+01,0.5, False,2.302629449,90,2.302629349,90,8.365991812,2.001796118
631,6, True, True, sgd,250,0.05,0,32,0.9, False,2.61E-06,0,1.172665907,14.73,0.0216752,2.001756034
1057,6, False, False, sgd,250,0.005,0.0001,16,0.5, False,0.004609046,0.120000051,2.006275783,28.59,0.023503182,2.001737265
901,6, True, True, sgd,250,0.05,0,64,0.9, True,3.48E-06,0,0.983171828,14.91,0.026955099,2.001715321
635,8, True, True, sgd,250,0.05,0.0001,32,0.9, False,0.037705758,1.246000071,0.620897005,15.96,0.078688867,2.001712322
1421,8, False, False, sgd,250,0.01,0.01,32,0, True,0.005898414,0,2.528352365,42.59,0.058299374,2.001704263
1930,6, False, True, sgd,250,0.05,0.0001,64,0.9, False,0.050059548,1.55000002,1.129057877,22.68,0.143650335,2.001682121
1162,6, False, False, sgd,250,0.01,0,1.60E+01,0.5, False,2.42E-06,0,3.54399786,26.76,0.03764224,2.001680932
35,8, True, False, sgd,250,0.005,0.01,1.60E+01,0.5, True,0.025184916,0,0.345913629,9.41,0.019003287,2.001674965
29,8, True, False, sgd,250,0.005,0,1.60E+01,0.5, True,8.10E-06,0,0.880415562,16.55,0.010273321,2.001663195
1569,4, False, True, sgd,250,0.05,0.0001,32,0, False,0.000127733,0,2.116926029,21.61,0.008178117,2.001641357
902,8, True, True, sgd,250,0.05,0,6.40E+01,0.9, True,8.37E-06,0,1.051390021,15.38,0.034544734,2.001631644
977,8, False, True, sgd,250,0.005,0.0001,16,0, True,2.89E-05,0,1.860650177,23.19,0.039250236,2.001629379
570,4, True, False, sgd,250,0.05,0.0001,32,0.5, True,0.000118287,0,0.700630113,15.31,0.033090987,2.001628033
1652,8, False, False, sgd,250,0.005,0.0001,6.40E+01,0.5, True,4.05E-05,0,3.231796203,32.94,0.025275941,2.001627994
36,4, True, True, sgd,250,0.005,0,16,0.9, True,8.70E-06,0,1.02090427,16.64,0.008163076,2.001602573
1192,6, False, True, sgd,250,0.05,0.0001,1.60E+01,0, True,0.000134753,0,1.381032854,20.46,0.105403406,2.001583952
1258,6, False, False, sgd,250,0.05,0.01,1.60E+01,0, False,2.303390582,90,2.303390519,90,7.118653854,2.00157177
1153,6, False, True, sgd,250,0.01,0,16,0.5, False,4.37E-07,0,2.396740365,19.98,0.042921339,2.001528843
1859,8, False, True, sgd,250,0.05,0.0001,64,0.5, True,6.72E-05,0,1.415520415,19.63,0.066280317,2.001496774
1155,4, False, True, sgd,250,0.01,0.0001,16,0.5, False,0.000101466,0,1.674097031,20.04,0.020302967,2.001493215
418,6, True, True, sgd,250,0.005,0.0001,32,0.9, False,0.007163312,0.2,0.681945072,15.81,0.016371274,2.001488523
1253,8, False, False, sgd,250,0.05,0,16,0, False,2.30310525,90.00000001,2.30310538,90, nan,2.001477991
1557,4, False, False, sgd,250,0.05,0,32,0.9, True,2.302584219,90,2.302584307,90,8.110795795,2.001468932
1672,6, False, False, sgd,250,0.005,0.01,6.40E+01,0.9, True,0.004653892,0,3.058587926,48.64,0.053020825,2.001437646
