Namespace(bs=256, cp_dir='./checkpoints/imagenet/resnet18/smooth_out//run_ms_2', data_dir='./data/imagenet_2/', dir='.', dtype='imagenet', ep=100, loadckp=None, lr=0.5, milestones=[30, 60, 90], mo=0.9, ms=2, mtype='resnet18', n='imagenet/resnet18/smooth_out/', num_classes=1000, print_freq=100, smooth_out_a=0.009, use_cuda=True, wd=0.0001)
Epoch: [0 | 100]
Phase:val -- Batch_idx:200/390-- 699.54 samples/sec-- Loss:3.30 -- Error1:69.57
Phase:val -- Batch_idx:300/390-- 716.15 samples/sec-- Loss:3.29 -- Error1:69.46
Val_Loss = 3.2935611545886356, Val_Err = 69.4810411311054
Epoch: [3 | 100]
Phase:train -- Batch_idx:100/5004-- 447.24 samples/sec-- Loss:2.91 -- Error1:63.85
Phase:train -- Batch_idx:200/5004-- 452.59 samples/sec-- Loss:2.92 -- Error1:63.88
Phase:train -- Batch_idx:300/5004-- 457.56 samples/sec-- Loss:2.94 -- Error1:64.10
Phase:train -- Batch_idx:400/5004-- 461.28 samples/sec-- Loss:2.93 -- Error1:63.91
Phase:train -- Batch_idx:500/5004-- 461.95 samples/sec-- Loss:2.93 -- Error1:63.95
Phase:train -- Batch_idx:600/5004-- 462.53 samples/sec-- Loss:2.92 -- Error1:63.86
Phase:train -- Batch_idx:700/5004-- 464.48 samples/sec-- Loss:2.92 -- Error1:63.79
Phase:train -- Batch_idx:800/5004-- 461.26 samples/sec-- Loss:2.92 -- Error1:63.72
Phase:train -- Batch_idx:900/5004-- 459.09 samples/sec-- Loss:2.93 -- Error1:63.78
Phase:train -- Batch_idx:1000/5004-- 461.08 samples/sec-- Loss:2.93 -- Error1:63.75
Phase:train -- Batch_idx:1100/5004-- 461.86 samples/sec-- Loss:2.92 -- Error1:63.70
Phase:train -- Batch_idx:1200/5004-- 461.87 samples/sec-- Loss:2.92 -- Error1:63.67
Phase:train -- Batch_idx:1300/5004-- 462.32 samples/sec-- Loss:2.92 -- Error1:63.66
Phase:train -- Batch_idx:1400/5004-- 462.84 samples/sec-- Loss:2.92 -- Error1:63.66
Phase:train -- Batch_idx:1500/5004-- 462.68 samples/sec-- Loss:2.92 -- Error1:63.62
Phase:train -- Batch_idx:1600/5004-- 463.27 samples/sec-- Loss:2.92 -- Error1:63.62
Phase:train -- Batch_idx:1700/5004-- 464.03 samples/sec-- Loss:2.92 -- Error1:63.60
Phase:train -- Batch_idx:1800/5004-- 464.69 samples/sec-- Loss:2.92 -- Error1:63.57
Phase:train -- Batch_idx:1900/5004-- 463.36 samples/sec-- Loss:2.92 -- Error1:63.58
Phase:train -- Batch_idx:2000/5004-- 463.44 samples/sec-- Loss:2.92 -- Error1:63.57
Phase:train -- Batch_idx:2100/5004-- 463.82 samples/sec-- Loss:2.91 -- Error1:63.56
Phase:train -- Batch_idx:2200/5004-- 464.40 samples/sec-- Loss:2.91 -- Error1:63.56
Phase:train -- Batch_idx:2300/5004-- 463.76 samples/sec-- Loss:2.91 -- Error1:63.57
Phase:train -- Batch_idx:2400/5004-- 464.15 samples/sec-- Loss:2.91 -- Error1:63.54
Phase:train -- Batch_idx:2500/5004-- 464.57 samples/sec-- Loss:2.91 -- Error1:63.52
Phase:train -- Batch_idx:2600/5004-- 463.61 samples/sec-- Loss:2.91 -- Error1:63.52
Phase:train -- Batch_idx:2700/5004-- 463.66 samples/sec-- Loss:2.91 -- Error1:63.51
Phase:train -- Batch_idx:2800/5004-- 463.18 samples/sec-- Loss:2.91 -- Error1:63.51
Phase:train -- Batch_idx:2900/5004-- 463.09 samples/sec-- Loss:2.91 -- Error1:63.50
Phase:train -- Batch_idx:3000/5004-- 462.49 samples/sec-- Loss:2.91 -- Error1:63.47
Phase:train -- Batch_idx:3100/5004-- 462.45 samples/sec-- Loss:2.91 -- Error1:63.46
Phase:train -- Batch_idx:3200/5004-- 463.13 samples/sec-- Loss:2.91 -- Error1:63.45
Phase:train -- Batch_idx:3300/5004-- 463.43 samples/sec-- Loss:2.91 -- Error1:63.45
Phase:train -- Batch_idx:3400/5004-- 463.91 samples/sec-- Loss:2.91 -- Error1:63.44
Phase:train -- Batch_idx:3500/5004-- 463.85 samples/sec-- Loss:2.90 -- Error1:63.42
Phase:train -- Batch_idx:3600/5004-- 463.89 samples/sec-- Loss:2.90 -- Error1:63.41
Phase:train -- Batch_idx:3700/5004-- 463.82 samples/sec-- Loss:2.90 -- Error1:63.41
Phase:train -- Batch_idx:3800/5004-- 463.90 samples/sec-- Loss:2.90 -- Error1:63.41
Phase:train -- Batch_idx:3900/5004-- 464.32 samples/sec-- Loss:2.90 -- Error1:63.41
Phase:train -- Batch_idx:4000/5004-- 464.57 samples/sec-- Loss:2.90 -- Error1:63.41
Phase:train -- Batch_idx:4100/5004-- 464.69 samples/sec-- Loss:2.90 -- Error1:63.39
Phase:train -- Batch_idx:4200/5004-- 464.51 samples/sec-- Loss:2.90 -- Error1:63.38
Phase:train -- Batch_idx:4300/5004-- 464.59 samples/sec-- Loss:2.90 -- Error1:63.37
Phase:train -- Batch_idx:4400/5004-- 464.33 samples/sec-- Loss:2.90 -- Error1:63.37
